page_id,unique_ads
97d55da32d51ff420d9113629a1e1cf4693bce6e34fc85a608af2d5ec403a87f,1
4266e88ffdd01b5878bf3c67d07d04dd613fd9bbb04df75d6aed5736c2472c78,8
ef86a5d7912f70f3df06cd0a745427acba861d076db583313324ccb53c99eff4,1
2e8f75aa0ac92c63d78ea9841a3f0c4dd007ac77d48bb8eda20652f181e0ed46,4
7587095b6c3d14efab55ceb1c7e11c2f6dacb4b50ef8142ff69f3e1246aeb827,1
f6715f36326eb8e4e8e766fec4d9af5364cf457eb91a0797782efc3b41d78f90,1
29866aeadda16e9570c5430855476cdad3e4c632ad9acc1a52ab60e905241a1c,1
5d8f759d10a51d50ad74d6a963d311edcdb220e670757dee8a459687b60add9c,7
d0a2ba2883a284bad3a5b00e7643773a299cb0e57e36d9330b114dfe80b641f9,4
5878ad5e05f933775593cef69652b2db2f9aa52147f9749507cf1fa90ce5dc02,3
8468bfe435996e726e075c7ba25e3f6331b968b758d46e6a81bc7d8ca29d3122,19
e9b1a330466e534d1af28bcda1795a65d84344845bfab34ddc27b6a0664efae5,1
ad0c85902527ffcbdb7125160ed06447dd2346e854a51904314f09b6e4425919,1
27bc409560cd1ad69935ace2b0bb5f0d6edd5ea028e91799d74517b5d58db3d0,3
a788c16dfb4b87eb57dfe9c3c3f2c553233bc766d67e3f4a9ac7cb1b65c1b9d6,2
9315da15293d5425403904a72b3c10840c8e501db5cfe4597b42a3e80825f525,1
761f11d6c7668779084adc9f1e22d3d1e30041a4f3fa4899a2caa433b7d241cd,26
4152df1357edb9e1394aeef312bbadd3950a030c766441a06723d7d48529a040,11
073e76b80090276d2a534db99839a113e9e5d2567e798248cdc4fe96e18efc56,4
48e88eba10863867ac4a4782b556fe26a757d33137e3a8d52f3761def037626d,13
6aaf10e4245185ed066ffa39b87845810b0f59c4daa17991baeb596d6499165b,3
41a75c784c74084b0ee5e8472b7b6ba7b7892b3d564fc1985bcef58d620e637d,3
7d75f879c8b794c3415014d23e76a5e8a11e1af7abd514e642b3945142d94ee2,6
814468b2c99312a886ff0725a51b18f825282428c279b079d6cfac51a311a4dd,3
e1b2b6f75edb26d11ba3546abc6f15a7da521e1e6329461d90db791e82de8fe3,1
ad10819b3dee6381a40e3d6e8b085c3e18a97485e0491c99a28a14186f823d4f,3
1552fe09d7464bcf83523bce650bdb1176617394bd657d2cfa87edda88dea85d,3
e4c56adf2f328ddaba8f91ef33589f2584822ef1066db46b993ae059220402b1,7
5966ab4c35a8515f46ba87ac3718ecadd480a2a58ce62ff539931b43328e768f,13
9e2692905f96b7a8917f4af54d65e0ac549fe6601a8c4ad353521c4ec5835e35,2
fa56c220590ae378e7a70601813d8dd0f9823c541bd7f6a32be72529ae40c348,1
46c917a8c362401de746bd803666f6f140520b88c56349d53dd2e9e5d1ef24e9,10
fbb8975b26c8a9ea428bb9512cc7d6eeeec28ed8b8cff9b7dfb111ed8f2ead49,4
90deaf4ab0aea47dbce424c7373fb18a1f8da7b9455d3ce1042d0b7458d61de0,3
cd022c3286cbfa29a7656c261582f7f1491ca6c2d500a6876ca8c82a038a7f4e,52
832be7ff323c42cc0d78d998a489a525a10797628cbc798523356f8857419dc5,30
56c0b33cbe18eca61226fbdd3521d9e3d9663d57a782e9305263744a320348cd,3
ed95fb753fa588ae2466764c7cfd74bab392c216774abc93609567402fe0cafc,1
39b456df96e993658bdeed4afbfefdfae95670ad55f0fed566f7a593cc1b6c92,1
399574476190542e4884a4f89e50663f3367e01d6982319c6cf2cb8d244c246c,1
c4601b777aeef5d616918e0ab506e6dc59c1aaa8b62d062fdedd053dc3c31ba2,1
cba59b00386a30fd465b82a2ad3059ae93f54e06606d87756f6145e05bd3f074,3
5653fb43b52e3148142c40785038c54eaab4c8c1139e0af135b2f66478f646ac,30
cc0d4593a257bd8babc7120ea933e5a9752bb61fa2192dbeb6c8a1353595bd8a,3
41fc77064769176a4ad3d30859f242e4b095e79bb9848d733280498457144495,6
f6a9929cb4a05fefe8c722adba3b4b8622e4b62b3c5082891a9ef8d137e506da,6
6036554ad58c65a04303cb38fddd94d689d3741cbd5ba7f74bee5397cd41726d,3
5ab77f866f6e6c622309cc96947c31467a18fa5cbfb07b25df4272633604de70,3
7effa08061a47ca4faf89afa4e717be280a2783a8df5664d12d505c9a0810aa4,20
1047e28ec7559af7d41001b6fc92c01ddd78fc5b19e3e4892aa7cde54e357c1b,2
4b8ae6872fd10736b67d5f7ebd6db16d432dbbe1edc5ade7342986fcf31decf9,122
4d974cf5eed4aefff54ee4dd9514ca7de1b8db80793d47e16ea6fabfb2b50fc1,1
1c5f7bdb81285146038ee1ff0ca009a14d75b32e74f2eca49810e3831820529b,7
402f54e51a7d75ab11ea847b6a8925d0bdccdc6a6fc75a6e1ec6f2e158452a12,2
75d9071dff33e9d5a09e838501d26272ad58f142c1b40bca0431b9b93fa12a9c,5
082ec8f3d82beee485050860bf01c7bca129e0f6ad8889d10a88a4b680a89e15,5
92f22a357e91137780cad97866770d91a01a5678c2d4436d6885b5f8d70d04b1,5
b666df6e789e8b0d59cf463001a512d03c8d7315e9f537e7fc7885db62b8e570,2
2a0a566c187e73f129009aadd4c6a132341755067b46143cf8dc6d9f2a48bcc5,1
90ac9caf3c8337c2a2574bc28852ed1e3ac9d4583eae6fe3e88f44fae9f5f769,1
2fa1db5814c014db8c5ef00f40d1c9f8fa99a00084c25e5d45f7f9c14b119e7e,1
f34398837c18673cacd69f274ffe0ee115bd43db9b04e7ae16a89283bcbd2e6a,9
174b0ddddbd0848de5b4c0f2b79f0ecf728e16f211883e7fa397fffb36d98f96,1
4f4ac08de908991fc8fafad789da3e9c19dd768263d566bb968854ea7f5e471c,18
e0f51be6d000dce3226d79812eb7a37a5bdd118cdf345cb7fd00a25172ef1d80,1
4baeed41840b2139014918d23221646660e3d74d9c6d4e6a63c65a4240d59836,14
2ed37002b5965943ff16e1ec255d74af6350f5787a9ec12f1edf3100a96b238d,1
61879d86b8b570a67794f7716e766f5453e7dcd64696610ca5b197124434b580,6
0cce53944f88b64ab55cb081f2fbe0498587389c96a415a6305237d7378d5eb8,4
6bc667f66e221befa6b491a8ee284ee961adb2799d39b50b5aa648aff06f2cc6,10
3a5edf23ad8063da5bd1b528cdbd7988b2c2fafdfc748bfdce02c4f0ae7c4c1b,8
a0899f9420c1c087ab97d5681f09f6b27436c7a792dd8136979d917b776dc91a,1
9e0b1128a99efa184c13021258f92b3b6f54ece177f706b7dc1fc1bbaf150347,2
dcaeca20803ca7046524e13ed0b103eff8ebb22cb1f89a649d296ac8fa200591,1
e14cb55d4ec2c2a15fff53043e46bc1734caa44c52f37ece325d764f1f348b47,1
2b565530ff55bd153da7c8332325599aefd2cb3ff36393005e09f13ae0af002c,11
9b4c5d43b82d80596a57ced9cccf1ed93d4237667c67de56bd173cfc7219f6b6,32
c9d60eecbf856bce7d865a937496da9fa5e28230b58469f0711427ffc11b4eec,1
8fa69d9791fdc1f4d544d64eb8aa79986ffa691a075a69b6a9aad9d0ca2eed72,1
977a8449739cb4868394b21640539ddc29df11d1711b2cd042a37f5ac8f628b4,5
4340218c26fd4bd30d99c2cdbf5f0c4fc7edc7d648d512cd951435c7793843e9,118
7c1fd6248e0b0e5a8bdede3e6eb60bfb75efbd1eb38d5eca78c02e20ecaae89d,1
2964cfdc1c041c7fd2455f2b0c67effbab6cc3fe66bf43d71e56381693437a1e,1
ddcf89d744defc1444862588f142e7ecba3dc191bbff0284a98e57854c4ccf87,15
8a063b62820dbe6f86ac422d36f6169b317822380fb0dba8666ae8303dc8520a,4
5c77320f993dc35a875842c8871f605ab89c0eb779785110b52469457f789999,4
6442aabc65c48941d764a2f3088ec2d03ddfa6310355922cc9e3fce11bcee64f,23
a0f9360ae5db6d454308ae34bb73466c3467b9d0ceb288c9cf0481c07476f734,5
5ff2e14345241305b670fb3aa394df975fe923b559553b4ae37578f0a37b7b76,313
2ad5048f4c114615a0d03a77383885da9f8ce1ac4b788f354ca1079613916e00,15
b5c34939e6253fcf778685a03377737aebc55950c232493cb51b6845f1bd24da,6
645ee34e1633f63ffd2107cea5dfdb36bbe5a638a156acbd15c32d3b5cd28de5,17
f2dc6d14d5f0248b07eea70ea6eb427403a23690c45f691b68541ded5e893a52,5
fe2602f0d14902067a0469c6a33cc632ad0384f23a0b2a0f2ace129e10ce496d,1
20cb767d187e2516060843cf6222e7905f71b6ccbdfafb1d3ba17824de89d578,54
d73725bb23baea35c83061b1699a9e0f545a059b00929b60fae9f5764b96137a,1
e12622730f894208c3333dceed0697f638f7e2552e20c3a3451d4e264428ef07,1
6cd82e158a80a349904f91757f809abcbdc7ec046cab35dc9bb3510bc19c7efd,2
466b64a7cfe227af888b36cb5ec969f8eaf8771108ba8c26dc3a671bf668381e,6
a827fa1228550b3d2dfcf3d3da3c73952499548b21110e6c6d261504d353b56c,1
c301efc12bfa38c42ca90452d17706fd53c8fbe80982330e654c36600dbceb84,1
922b575576be2710d4bff6675c3053815c3b0b02393bcf7a6d42b5bdf10affd2,3
0e1e64ee19dfa4becb41560d1b7e45938e4011d99b753b79877694cf34f28221,18
2d267cfcc065a32c8d1a77a6a0f1cc16624885f4a6185ebb028b5472138bd2ef,1
0e0880abb2b8430f5c6cef0e2711b7c10e0c1928355c98e9b62037234c0a97b9,7
7deea7f43e29e619a1221213cbd7e0290adbda37efa27ef46a07214c12b028a8,1
c6af3cec7987ea34eadc1a963c2d70fd2bdbb11975f7de75ac5cc3902e61ab67,24
f3e6b5f6f0e60a08afdf11c731b5c9a9110d3cd3fa915665a3f9fab0a5917b8d,3
cadaa3c9a55901b72876050f765d78d78b99102e086a799180077ca8b11338c5,1
a9c0c3faff7f5afaf1e3f4668e412809258a0634cafd34b79a5e9beb26c49f11,5
a710692b1e69df1cf9a8155b2aff1378f3aa3c5b73345f87820c783f77ac12c4,11
9ace9568457c1182905ffe3447aa6f70eba4d420e983f99b677dd5ce1fea42ae,2
e392631f70a969d3a3fb651652ecccfe589ad873dfa3be15c7c9f89de6edabaf,16
a1c2121860da014621eaa81d38c3b73fe49eccf461864d7264a4ed55d31788b4,1
4c8578cf5d81a746b36f6e8ccd792fcb4c625c6016aa8a6ead16bb482a2f47ba,14
c512e2a948ffdad474e0544af6fc230a1e5b3f18835aea818b81765c56d7fda9,1
da0639002b916b14d0b834a041538b25bd55256a69b4f6dbd9708132133a81f2,4
5174573b5a438f84211e38d302702111095fef82af9279441276be7f012748bb,3
1eec9611d5328118b5f87f33039e8b86f50dc0b31893558ad350cf142903814f,1
acfcb640d6e21e35cecff4833211b7dadd98baccc2c4c1a06da2a39b8ec9fee3,2
ab4137d83a0f528aa1b77fb184403bce3dda94bb7cd29d3fac66bbe40ff7c537,3
f8fcf3f0a3c7778475d2c3995089f440cae0531dffde8d33d5c649d4a22c9259,10
f7048a8543d0829cfc57dd7f061dc03488e7a2e6313b91722d544ed9cce5a7a9,4
0707083aedb483548088c9767e12ac5e8c92e4b6677d1e0d2c5877ac7a4d46e1,14
7c3fa0df670aff47e9ed6a8487c084c518ba7b03fa8329b333cb3e34dfa28efe,1
e6e0d097f77d013bcdc1f2ae310864a5afd063ba4a1bebfc80ec323e7a703ccb,6
682ef440adce75a4c367c7de5e5ceff36ae44c003949bf61fbccc2be4d0071db,5
f7eb17a7cb029d22ea3556063f3c200ae62f5fdd12ebf213d9f7a3ae5d86588a,6
1c5944669a35c19c174e0201ae11b4c764cfc512e53d434e1591b8702976a469,1
edc18b5da31b8db302dce36fe928615ee66721e8b68df446f2442efb207b21db,1
fd1466e9b50d6e9d274df1c398afe63682ffc132e8e97deaa4495b1c9169ed3c,16
0a36e958623f28ed44bc83b549feeb555fff51a56b246a90e51f917fcb81ccb3,1
e757c16ade1a65e7323870643531d1f9ceb445796ebb7778dd103b8eb9d8043f,2
4bea4cc248657bc3389822c64e2c33b3ef053a6f0091261ff36dc32e8747c3cd,2
0e5ab72fc84c37ce8e9c44f6f290b99b146c19cabff8c1d9902c40fd61148d92,2
bdbf2e5eb0c9008c42e14955202e88b0827c6436de8f721ba88c0f506b01dcde,28
57124729fa25164d95a4e6991881ed0790f87d76abd73d5a4a68816f8e26211b,4
bd440c3c9cd6c68a72e573664ebca8f7816ff0b79bff2a3048d3d88801e41758,1
f9c81829e5bf6e7fc0c5332a78e3d8a15fbf0fb3b9d5a45cec0e2c3d54991d67,2
abff3861b2af7b6da69cd26c63bd773d57d1c39dc23c6f3b279ef4782a26db43,8
956b4968c7cbd1cc77baa54e78d7ad42aeb044e05d1dd5b82ce171b2b3eab7eb,1
4fb4540e168ddfd1de50608a8a149721e1ecdd372201173e2abf003d0d0154cc,7
d909a8fdbc0c1c69d81e84242d1896d08c5236ea7cc3e85e4354cae6a14ab381,7
b1b0c1082fe5980b3e76acd57c330bfdbeab53a3d917adf07a07b5190095726d,2
53b47fdca0f39a3ffbcbdd1ede82032a041bbab59468bdc3a6e6f661ed2f6d99,4
c1e3876bcfd82fd3a447a2a417b9ac8a95becd3f726bfdf10affd63282584e20,4
a845ed6268bbd8b9996b596b83e75b73185bb988b627f04a0a1ebc7ca35131c9,2
0eec7413739b62496334b1f24d4b5f4ede2e8e3c878556f200b6ca72b6617d9c,1
3b5f903dfe2dafc388c67d05214a32d978c1e5cac632067b5d9b379d530d5a0c,4
6145c0c59130bf119b87c4b4e1b619af0046858274951e79e831029ba697f705,2
5b35d5c8160ecaf4396b6dd7d7756a5f6f3f6f6e4a4eb16ef401b7b0ab169015,4
7682ad7f35b120fcacb51da92cb3dbc578caa5823572a551ad9f8434df33744c,3
aac1537853e278579431e76cb1f4dcde4b97b6f3566e07586e71946ba50d6201,2
ba7985153438ab621d2b5afa20fd89070a35ba6cd7bf5f60cdd4c28340facf44,6
dce087b0c46183786381108c8d7079eb9742bfc9f3de6dbd2d415a1e07c8ce77,1
7be94375aca194cdfeb35796639e9a0e39e63b9be3dd631a2f245f523d773a49,4
a6666d43ee1880dfaff200862a4eec7b548c2746a8e444cf6b49f857ac445933,2
3e429458f525f771c15c8c2992111abff035ae8f7a1cc7ebb7e2e29c2e70f4be,1
198ccfb66979cfe15a360bacd08ab77b55cbcd657b4328d3d3ce66da9990b184,24
0f173c1ab23708e4535f0a744ca51edeba82b74bd45d7c4e9b1679d6bbe89e17,4
ba8b2fbfd04aca38c1434b045855b253318db102417bc359380004fdab83e72d,2
e72d38fbcf43b3c3273bb75a6d225581ffd159528a14cf9e23348b56c77f77d0,1
b24e0b13c28338129677ff2cc4494d06dc4b7d5158e438737a85af82625eb9e7,13
abdfc76814229c7dea521f757396ba0843a3ce0cfb4296cad16ff117340931e7,1
533f57df2d31e0b987dc9708612334753e150e97b9962bd134f8bb16b995bb18,1
ff63fad231b8033c31da1491d4e422c2aa87b35b3b053b318ad65b86c3970049,2
ad8673caeca0edda5296b31f20db246e1d97e370f38b14eaed3cdd3b0642aa66,2
3edf80f17c8aa60aa50a05e0c68afb9636106d4674a631e934d666cf59bc250a,2
6688f4c5081a9578aa8aa318473c48fadeb2d8971fa85c249126dd70022fa91c,7
060b3441575f903fc96c5d57e22b88f6342bc4e8de9a71929608d4c1d793cdaa,8
2982bf00af9279b63876249610a25bab5df19f3b0de16cea0f7da020a3ef03b7,1
7b6d90a295773ee427f8e00a08256ed4d7c12cced518c96514e1bc3191377019,14
86146186c8dce0198b1d94c24f6ffe83c44b2146af1b226e43965ee507afab9b,1
4323067de275ebc85f7fffe1c8e8a17c214872da73c450ef4d8c145fd5624535,4
be16ec87ab2ce15afeccbcada769336c619f4c7c9881ae3402ad912136c0acc0,1
e0a9687f704af4a607c2ec9bd72b9864137f860b5d0d35e11b26a989bab1d878,2
8710f4a8f74b5932f5f4515442faa41d2ae449b6940cb73016bd314a0586fcd2,2
7e3501f25aaeef12f32ac7bbd303f78cd7b4486961758f348a8f4f873df437fb,4
e6caebce57157f62ef17f3525a68a18fd3f19b9aa6fb851e7e6b1e36389cde0f,8
81dbb32220ea7b3e6cfcf1755a3d7083de52aebc03080ce51d65b12057eff4d6,4
e1809fe717fbf528f4ef5659e99e4a204e816eadccfd32a0705b16861d3b75db,5
e16aecae4a5e0060e6f884d5db2d6d386f49a744bc7acc224dbb2b19ec373052,4
ced9c164f4194a4feffbde8a89d50d169641240828e40a362f09b5a4207d5c80,6
185d4fb34dd05dfbc07f6520e3f1ef209e83b599c95396f5d7dc566a7232f055,1
3f8577b96c49a392b3ada8c7eb64b9df1d2e254beaa9dbac1f34ce7b387ad29b,1
51b5980a72e171615a5a4514f3ad1c12db595aed8b7a64da93b8206cfffa9743,1
0876de9666c34bf14fa31891d57ea7b89623e4f014b12a3b51d6626c16c61d5d,15
fb11d263f787256676d630712bc7ea1255e92de76ae5dc5067fdbd382ea99f0f,5
5707bac7613aec8f6cce505909aad8dcfb8eb62816d4e901c164f6eee6ac444c,3
3a8619a1f94322ea546274635d3f2055a0fb1d2e4064fc81db5bbdcbf60c5574,2
92d1c1b3c4e22db5eb06df9cbd9ee474ea2838b193fdc5dce45b9bb3c49baa87,2
2a08815798d666fc6d86c1f77b1af31c27ac9c4d78398f65f3f86e34c9666792,1
5e30e3ecb3a3207226f7b3caa68648cfc5342f87b7271fc54514dda7802c3e0f,1
c782dc142b9296b53ff7952538bdfce78df8f41f002acef4223e7dc4ccaa38d7,1
334f59eb7928b5e9b4a98c250baed22ccfeade57ba5984393bd2fa0983e35e56,1
6aa7804f9fd6f0b88a225d9d55af84059a049a0e98de5b482487f638b3f4671b,23
bfc9ae337f9c56ac6986f17aa9f11de580386e6efe8ebf282764d553c11b9d3c,5
23140cc279642bf86cbe7ef96dfca204e0489908ad6a79a51135c50d4c5f6a50,2
65b1d074ac093e6bf0cf8d1409223468487f9da8fe908ddfddc00a582f1fdf4c,9
5f935fc606c7477cb6789624f44ee9d6bc180bb29f310c65d5c237f34cc87425,8
610f999deb178a53ee55be66e56bfb4f47131d6650acdd9949d2f1bf0c59a907,2
8aeabe7ecef5aaac1db938ac5178debfe41f45b2ffdf3b834c0146a5734b4557,16
5ad540320bd42f6267567c7157b8ffd685e8fa8e48774a6d97bdf72f54053e08,5
8579387fdd53148d2349b5cc9d9e17e66cdfe52a1b57097a0fbd6de166944225,1
ac3e51fccc1b23d92aef83112b6ff43a5bef8be6dfe76ceee25163f04034ee77,1
6b5a87464e986e12de82d87cece1a4fdb1e754048352bfa375a04ff5dda1b6de,143
7a038e4d572b23962aa7782ffb5f652bda1ee71d837ef6a4eb220a0e2296101b,20
09a38be008d365b2d7c4ac6357d5ff497a8da0a2a68a9bce2b97324c79848b5b,4
ed5d1ac164da5fb4cc5e48cf23ab277db11b139a5c498fc719efd65ee820ee82,10
18a868e6f40abaa8cd53cfecb1dc4153696960837420d5ff7d1e6730d90081c6,4
8fe68c527c0c9f2a5dade1f8987384318779c92ed309190fde21b4238c9da396,9
e569d6feadaa5fac43037e2a210b172562c16ada2653f0dc43d40308156a503c,1
c59abcb05f78517266c3b3e3f67761c259a26dc3c200eb84248a1fc74d25ad45,2
d27e20037b79e025de89e816495efefeb9a5984c2cecc3b1372fe6b4b120d438,8
831ff8b009336d24cb242d1ca917d97fdc1fc427425157b605674b4eb87b4195,6
2c5c16e3c57a7839417b10dcf8679ffb1dc87659e49c9d89e171e58c31732a15,3
b3c5374ea073addd660e9a07ca2c9cf7cc004ca42320dafdb944e52e7b5b6afd,1
d107afc2fb43a431c60b816161dd1d2d21db7a4d03d781e2b7c27f6ae57b165d,3
838c0562b4272c8897f577b40a967b6a95e58cdb4203f4d925fd1fb79b35463c,3
30f20f39c7c3dbce931f04e903f2b137cdee6f6be67b96085844dee70c3792e7,5
a3bb2841c1beaf64386c5c6acff3f002dbdabf816afde3779f9f38beee72281f,5
d411655dff5da024b9cafbee6cea1f0f5bc366e253563a832430dc15e7b2542e,1
58f538cfbd3f33fdb85d910b593612bed3c2fad1a242aa2904ce22ae2ecea93d,9
d6172886ec6237922d0a9dabc7a395ee8f4ee18f1ff829f07abeac1ad9167dbf,18
49348d8716ab76b5459d53e0c4a145040006ff5975bc58b6234e661cbad7ebf5,2
fe9c65f12e0b03de7025f734c19817374d19cacec0ac5e170baad1c6e775a3f6,1
a995ab8cd6b637e3aad85f8acb11d599496b15021e29252eed2ed2faf6fd524d,18
cf99e14369c2a277869931bb81044dcbd12588f54f69a27e485db2fd8120d560,24
f98bfcd7392d7890c491e3a9ba2fe195b895dff8d4541a450d0ca2304cb06fbd,2
ca60dcc2323070ed3cbc19008f510d1ef9cb3e0d9370e57c3f0b011dade7bf76,4
3c54efa7df68699063eb3a3cc7056d71a7ab6d4adfc53b8545a55b0d88672aba,2
a9662a8416b4c843b67c3541cc32f50053567c82a49d59d5d60778913f6751d1,3
dab022f3cc2ec08646d95c9ecdff3def9fc5f8fa690e0959bc3da48728fe2615,1
d151920b7cb4af4038a422dbb892b495156b1d044c9af3d2a203fae78a3d765d,2
62a4828e1d71f4bea3798dee188729854fa4529c71d33786e88ac974996176d2,2
67fa08024f69279541b8ecc31ec506ef8b358b7dbadd1021facb167892895d08,3
21cd1944897d9deb9741910d0fc625093c20f9fa2c3e65b4a2536c94535fa5df,3
d71347fb186d91a62ad97ee79c64cf9eac822a4d2e13bcabc2acfcf3f4fa6d59,51
0cbdc0a9ca72a917c0d4d0f1db9f38c1fe6cba2f2bd0253ba4e7fa853a1166cb,3
08aefe04d378211fc889503c2855ec76c7f87a848e14e8aad5daaa7ed1406f8f,4
bb01ce9b05da9527d6aeb4084e986303b6ee95dae39c397fb056516822b1c2f7,1
2b8fb20b5e33387fb025bf5b2f55f89a064f1cb437e413b976d67f45690afd7a,2
ba4f59f22ef70e3349d85e7c6b24ac85563113f5285f426b9b1635bc703023af,4
e42a98dce13b88bd572e7bc40c23845c1643423de319d05387d8c1729ceb6bd9,9
98cce46a505a40c9a296c1dcf4afae473e21643b8f4a2751b1f73e9db2aaa791,6
b1369efbeebe0a6800c846287462d6fb26faf1edf34f9435b65d939bb03ee569,2
a5a19be7ae04cf51b72009706e1d9f7598d8cc4e66aac2dd7edef7dd419e93c2,3
d3a8b180d5cbc6e10e2fb49c136ff575a311d8798519adcb746368d0223456d8,19
d571d83e8d8cc4d8a7231b6342ad43b38b0fe93c39b40f109c6e215f8ca6b431,3
93e139e4b7b050fe367d9a63a5451a271dd15e7c33a239e07bdc865eeaab54f7,3
c545bb5ca46f1b689f896000c875b058caf2a44890e943e866670841ae7b9bdd,11
b5286e33b4a64a6aab0099c61423d0b58cdffcbf9403b75fab38fbc3f05119ac,2
173c84995de13d6c97d3217e8f8583ce6b24f92ee5b53d789767920701e18d4d,1
93eb568eb052d19ffb9495e3f5ebda3381368b48f3b71a6647e7cde400d88b4c,3
808baf3139f998550fab852b4e3ca4dceca31d52be3cff5c69772a2b568bd524,6
d52081b28934878144edadeb56492d17377031f2dfef41f0e1401f98174f819d,10
5028bddc2cc4b9532ddc62cfbd0e3306d8345745a6f9efb5d594933adbd42693,4
4fe64c4140c041501f632d581569f417b84ad629b1c64ece362afed5d0b0e5f8,1
fb09e234fff6b29382f579500d39b9cf9e4f2a471fcc7c85af1b39d6a9a72afe,2
61ae0cd4ce6a025d600ecd06dcd344d71c43e2e08b0212f6c18c4140be2bdcf1,5
94fc4cc9f99d8acb8e05372612bcc2e77b8c7e9a99ce88eaa765f595cd231bc3,6
87e8b90ed44ba541f6fccd40495b0876bd6f8fe2d8e2ba7a53befb7bb72191d5,3
6b40bcf0ebb5f6e9ac760e72cbf5eddbaf4db233ee793a93092f1041f0581352,3
400efbc1625b801e76eded220237eccc8e59c8379a671dcaf002d5098704930f,3
00e48acc634eb367ffee82600e322ea3a0f2c30444ad3d4d763526e3eb06d73d,4
d517fe4357ad3569a2507d762d627499aa89837fe7a0c33dbb1e145c0436885c,1
af260fb9d35fd14e71e41cbf10b4f4b9916805dd8e4de091b9efa491fab0c399,4
f9416c7b156a009b23128db19890e91195a8d8f3910fb5a2cae5584bb5f0cf5f,7
33fd66b80bca89e26e12262f243cfc1e527248485930f70ab8378721411fa834,1
f01760477dd5a0de9f2098275e5dd5c65c596da5dc93b2fc0eb49a8a4b5dcfee,1
f68fd87e6d7786894f3d2d6329c2f4c90f5edc2fbc11b1d6aaa33a6bc8800d10,5
0d7e318026571e9acd44a02a787a8ce34aef2cb633c0b85a746a28ebfa1a0d8a,1
42bde3034f298aea3a5c651d5c6e4ba79fb0e756cf9a83a222acb1becd64d5c0,9
f9573f44ae68db151140bd3772745702281dbec2a04e3627dee691b733e3255b,2
b939a54a129e008acaffd79306a3bd4a8263fffb29fa70354c98dea67ca74676,2
b63387d24f931d94a61308d7020b17013d6ccfe1b748cf90ba8ad05233f68016,1
5cc20f27cc143c7541928023b651b301297e51d52f4ece98af0aa5c2b654b51b,1
745392e81044d28f8d20d7dd8eda733b16d510a88b785fda17812e7d75b6cf2d,1
8593b183878699e11425a5ab09b5aba68b0ad8f98befe24441d543f186a30d8d,1
0d131211b53b9d075a94d521a9d3f49dd6972b8e0bbf32171edca2129a2ca2c1,1
77162a3197104958c6a19ad1a0ff2479081e8ff55128b5835123e41d14890dc0,1
ab9c8cbaa97fd743b28ab04908a2286e13c64dee824e9c7acef4f8856f25981d,3
97f9cff177c8aa62977bf386dddd25bb9b80d11927c98714ff5d83086ec33e06,2
99b7e0a1c1c54b64704072c22bd93590911983f75f05491c09db8687f24755b6,3
c07b4b514051a8603f1ad731a1bfecaa4f7e125791c3e0a006b1a2548e827a3e,2
177d4d35edd6092d57f11f7f4e2719f7eb4c0570311f0a3375eaf895330a9042,2
091279e265578fba8d21d6cad839cbba0fc5d87c69c7a52f449ea95c328c73c2,3
c3b92aab712345e4ca5734be25ae8682ad0d66fa20c1de2e441a6247a01add3d,14
1328f09298a10cd1bfe6edd54bec81e625ad52db07140027e3ef5185e40391a9,4
8eb42b64352e0e7e1dd792b9d58743bcac48767c1d79010088c38b0cffc878e6,4
3676d1964abd761155d4351f55c4856c7fa8e622daf58e1fcf025860bd30962d,1
a9855c7088ec235209aad23d5f8bc403aa211189fff8b795ef42345cb1c5f940,1
f15f6e456c4e1cd0eeacab15bf50e6383e474f79f316c560a0c18b54488b200c,8
946beb83afa793ea34a118b408cdd69f319031613a3851f2550ac7e7809bde52,1
16f4d051747fe8ca590b843dca0d898f5af544e64fa4baef68a3a5599f6714e9,9
3a19e37d3eeb7ad9c4e56e08eef4aa17c5a463b357b311f8b996f7dc05697eb3,279
c9c76b76bf4f78c3a90ce30ac091584c83fe8150ebf2b67477d601af64ea8990,3
a29506e65fffd6eb6a2cb68c2084df5176e26ea02acec9de4918790e24603b97,3
a7c966c35212d2b7cfe0c7b0a9e72e0312b0cf428b67a14853c782120b1f4e46,3
00157b7e28846e0510e1d265c5ea72fea289d9a3e31a91bb3ed242d8b17f4cd8,3
0c6ec43ed83bb18f18e31de0fc7a1bc71d4c6b693d1821a3c11db489042eb3e1,1
c8d566ba311e8df7c3a3b95e114f2027fdd55af9d544bf3ac6af75865be87360,1
c57abfd912c986e9ad8b34459a9b7b485da6e1149664018f265805f447be38fa,5
d11f36b0af5607ee11ad9834eff367bba79cd74a9ac01a1f199365fcbd103c33,1
8478e83cd1ee4187ae572ce2f69d5678a77455e72cd2fe85df84b439f954435f,2
009c04f5fcf08f537e6b7156171274c7aa65c65cf13818878b897faa1a9d18e6,4
b9e990484ee60793f2b258bceb20df380f3c663162cfdcc5adb96506319337ff,3
8d60ed070e09e7cf1c08c0f55505abb81d6123493b95e54f8c1dbb4479280045,1
a78d1301b00b8fb161b1ea8cdec86b8f947aa39899c035c183fe844bbfdb6bd5,1
50ddbc7013e7dab910a72428d38e6a2a49ac209566b50bec4937cd678b6937b1,1
5ef91c33bef64e33cb6afe5052992181cb50b6bf5a01df3c0497801975c3978e,3
